# File: Ref_veg_carbon_Mg_per_ha.csv
# Title: Reference veg and soil C density for HYDE land cells
# Units: Mg/ha
# Author: moirai
# Description: ref veg soil and veg carbon density (Mg/ha) for hyde land cells in country X glu X land type
# Original source: soil c for sage pot veg; veg c for sage pot veg; reference veg; country raster; new glu raster; hyde land area
# Source: https://github.com/JGCRI/moirai
# Column types: ciicnnnnnn
# ----------
iso,glu_code,land_type,c_type,weighted_average,median_value,min_value,max_value,q1_value,q3_value
ita,59,713,veg_c (below ground biomass),10,1,0,13,1,3
ita,59,714,soil_c (0-30 cms),86,101,58,237,81,138
ita,59,714,veg_c (above ground biomass),1,0,0,2,0,0
ita,59,714,veg_c (below ground biomass),9,1,0,13,1,3
ita,59,715,soil_c (0-30 cms),115,101,58,237,81,138
ita,59,715,veg_c (above ground biomass),1,0,0,2,0,0
ita,59,715,veg_c (below ground biomass),8,1,0,13,1,3
ita,59,716,soil_c (0-30 cms),108,101,58,237,81,138
ita,59,716,veg_c (above ground biomass),1,0,0,2,0,0
ita,59,716,veg_c (below ground biomass),9,1,0,13,1,3
ita,59,717,soil_c (0-30 cms),128,101,58,237,81,138
ita,59,717,veg_c (above ground biomass),1,0,0,1,0,0
ita,59,717,veg_c (below ground biomass),8,1,0,13,1,3
ita,59,811,soil_c (0-30 cms),104,102,60,217,87,135
ita,59,811,veg_c (above ground biomass),1,1,0,9,1,3
ita,59,812,soil_c (0-30 cms),94,102,60,217,87,135
ita,59,812,veg_c (above ground biomass),1,1,0,9,1,3
ita,59,813,soil_c (0-30 cms),105,102,60,217,87,135
ita,59,813,veg_c (above ground biomass),1,1,0,9,1,3
ita,59,815,soil_c (0-30 cms),96,102,60,217,87,135
ita,59,815,veg_c (above ground biomass),1,1,0,9,1,3
ita,59,816,soil_c (0-30 cms),102,102,60,217,87,135
ita,59,816,veg_c (above ground biomass),1,1,0,9,1,3
ita,59,817,soil_c (0-30 cms),96,102,60,217,87,135
ita,59,817,veg_c (above ground biomass),1,1,0,9,1,3
ita,59,911,soil_c (0-30 cms),101,102,95,122,98,105
ita,59,911,veg_c (above ground biomass),1,0,0,1,0,0
ita,59,911,veg_c (below ground biomass),6,1,0,7,1,1
ita,59,912,soil_c (0-30 cms),101,102,95,122,98,105
ita,59,912,veg_c (above ground biomass),1,0,0,1,0,0
ita,59,912,veg_c (below ground biomass),3,1,0,6,1,1
ita,59,913,soil_c (0-30 cms),101,102,95,122,98,105
ita,59,913,veg_c (above ground biomass),1,0,0,1,0,0
ita,59,913,veg_c (below ground biomass),7,1,0,7,1,1
ita,59,915,soil_c (0-30 cms),101,102,95,122,98,105
ita,59,915,veg_c (above ground biomass),1,0,0,2,0,0
ita,59,915,veg_c (below ground biomass),2,1,0,5,1,1
ita,59,917,soil_c (0-30 cms),101,102,95,122,98,105
ita,59,917,veg_c (above ground biomass),1,0,0,3,0,1
ita,59,917,veg_c (below ground biomass),1,1,0,4,1,1
ita,59,1011,soil_c (0-30 cms),102,95,41,237,76,118
ita,59,1011,veg_c (above ground biomass),1,0,0,1,0,0
ita,59,1011,veg_c (below ground biomass),12,1,0,16,1,5
ita,59,1012,soil_c (0-30 cms),92,95,41,237,76,118
ita,59,1012,veg_c (above ground biomass),1,0,0,1,0,0
ita,59,1012,veg_c (below ground biomass),13,1,0,16,1,5
ita,59,1013,soil_c (0-30 cms),98,95,41,237,76,118
ita,59,1013,veg_c (above ground biomass),1,0,0,2,0,1
ita,59,1013,veg_c (below ground biomass),11,1,0,16,1,5
ita,59,1014,soil_c (0-30 cms),91,95,41,237,76,118
ita,59,1014,veg_c (above ground biomass),1,0,0,2,0,1
ita,59,1014,veg_c (below ground biomass),10,1,0,16,1,5
ita,59,1015,soil_c (0-30 cms),103,95,41,237,76,118
ita,59,1015,veg_c (above ground biomass),1,0,0,1,0,0
ita,59,1015,veg_c (below ground biomass),16,1,0,16,1,5
ita,59,1016,soil_c (0-30 cms),101,95,41,237,76,118
ita,59,1016,veg_c (above ground biomass),2,0,0,2,0,1
ita,59,1016,veg_c (below ground biomass),10,1,0,15,1,5
ita,59,1017,soil_c (0-30 cms),105,95,41,237,76,118
ita,59,1017,veg_c (above ground biomass),1,0,0,1,0,0
ita,59,1017,veg_c (below ground biomass),16,1,0,16,1,5
ita,59,1111,soil_c (0-30 cms),103,92,42,253,72,117
ita,59,1111,veg_c (above ground biomass),1,0,0,1,0,0
ita,59,1111,veg_c (below ground biomass),12,2,0,19,2,5
ita,59,1112,soil_c (0-30 cms),91,92,42,253,72,117
ita,59,1112,veg_c (above ground biomass),1,0,0,2,0,0
ita,59,1112,veg_c (below ground biomass),15,2,0,19,2,5
ita,59,1113,soil_c (0-30 cms),96,92,42,253,72,117
ita,59,1113,veg_c (above ground biomass),1,0,0,1,0,0
ita,59,1113,veg_c (below ground biomass),18,2,0,19,2,6
ita,59,1114,soil_c (0-30 cms),98,92,42,253,72,117
ita,59,1114,veg_c (above ground biomass),1,0,0,1,0,0
ita,59,1114,veg_c (below ground biomass),23,2,0,20,2,6
ita,59,1115,soil_c (0-30 cms),92,92,42,253,72,117
ita,59,1115,veg_c (above ground biomass),1,0,0,1,0,0
ita,59,1115,veg_c (below ground biomass),17,2,0,19,2,5
ita,59,1116,soil_c (0-30 cms),95,92,42,253,72,117
ita,59,1116,veg_c (above ground biomass),1,0,0,1,0,0
ita,59,1116,veg_c (below ground biomass),17,2,0,19,2,6
ita,59,1117,soil_c (0-30 cms),98,92,42,253,72,117
ita,59,1117,veg_c (above ground biomass),1,0,0,1,0,0
ita,59,1117,veg_c (below ground biomass),17,2,0,19,2,6
ita,61,511,soil_c (0-30 cms),156,156,100,202,147,172
ita,61,511,veg_c (above ground biomass),1,0,0,1,0,1
ita,61,511,veg_c (below ground biomass),15,3,1,14,3,11
ita,61,512,soil_c (0-30 cms),158,156,100,202,147,172
ita,61,512,veg_c (above ground biomass),2,0,0,2,0,1
ita,61,512,veg_c (below ground biomass),13,3,1,13,3,10
ita,61,515,soil_c (0-30 cms),157,156,100,202,147,172
ita,61,515,veg_c (above ground biomass),2,0,0,2,0,1
ita,61,515,veg_c (below ground biomass),12,3,1,13,3,10
ita,61,517,soil_c (0-30 cms),158,156,100,202,147,172
ita,61,517,veg_c (above ground biomass),2,0,0,2,0,2
ita,61,517,veg_c (below ground biomass),12,3,1,12,3,10
ita,61,1011,soil_c (0-30 cms),89,96,75,151,81,129
ita,61,1011,veg_c (above ground biomass),2,0,0,2,0,1
ita,61,1011,veg_c (below ground biomass),11,2,1,9,2,5
ita,61,1012,soil_c (0-30 cms),88,96,75,151,81,129
ita,61,1012,veg_c (above ground biomass),2,0,0,2,0,1
ita,61,1012,veg_c (below ground biomass),11,2,1,9,2,5
ita,61,1015,soil_c (0-30 cms),95,96,75,151,81,129
ita,61,1015,veg_c (above ground biomass),2,0,0,1,0,1
ita,61,1015,veg_c (below ground biomass),15,2,1,9,2,5
ita,61,1016,soil_c (0-30 cms),98,96,75,151,81,129
ita,61,1016,veg_c (above ground biomass),3,0,0,1,0,1
ita,61,1016,veg_c (below ground biomass),17,2,1,9,2,5
ita,61,1017,soil_c (0-30 cms),94,96,75,151,81,129
ita,61,1017,veg_c (above ground biomass),2,0,0,1,0,1
ita,61,1017,veg_c (below ground biomass),14,2,1,9,2,5
ita,61,1311,soil_c (0-30 cms),139,137,92,245,125,152
ita,61,1311,veg_c (above ground biomass),7,5,4,11,5,5
ita,61,1311,veg_c (below ground biomass),5,3,3,7,3,3
ita,61,1312,soil_c (0-30 cms),139,137,92,245,125,152
ita,61,1312,veg_c (above ground biomass),7,5,4,11,5,5
ita,61,1312,veg_c (below ground biomass),5,3,3,7,3,3
ita,61,1313,soil_c (0-30 cms),139,137,92,245,125,152
ita,61,1313,veg_c (above ground biomass),7,5,4,11,5,5
ita,61,1313,veg_c (below ground biomass),5,3,3,7,3,3
ita,61,1315,soil_c (0-30 cms),139,137,92,245,125,152
ita,61,1315,veg_c (above ground biomass),7,5,4,11,5,5
ita,61,1315,veg_c (below ground biomass),5,3,3,7,3,3
ita,61,1316,soil_c (0-30 cms),139,137,92,245,125,152
ita,61,1316,veg_c (above ground biomass),7,5,4,11,5,5
ita,61,1316,veg_c (below ground biomass),5,3,3,7,3,3
ita,61,1317,soil_c (0-30 cms),139,137,92,245,125,152
ita,61,1317,veg_c (above ground biomass),7,5,4,11,5,5
ita,61,1317,veg_c (below ground biomass),5,3,3,7,3,3
ita,62,1011,soil_c (0-30 cms),132,191,84,214,114,200
ita,62,1011,veg_c (above ground biomass),7,5,0,6,5,6
ita,62,1011,veg_c (below ground biomass),3,2,0,3,2,3
ita,62,1012,soil_c (0-30 cms),131,191,84,214,114,200
ita,62,1012,veg_c (above ground biomass),7,5,0,6,5,6
ita,62,1012,veg_c (below ground biomass),3,2,0,3,2,3
ita,62,1017,soil_c (0-30 cms),134,191,84,214,114,200
ita,62,1017,veg_c (above ground biomass),7,5,0,6,5,6
ita,62,1017,veg_c (below ground biomass),3,2,0,3,2,3
ita,62,1211,soil_c (0-30 cms),145,160,90,238,119,174
ita,62,1211,veg_c (above ground biomass),5,3,0,5,3,4
ita,62,1211,veg_c (below ground biomass),6,4,0,6,4,4
ita,62,1212,soil_c (0-30 cms),141,160,90,238,119,174
ita,62,1212,veg_c (above ground biomass),6,4,0,5,4,4
ita,62,1212,veg_c (below ground biomass),6,4,0,6,4,4
ita,62,1213,soil_c (0-30 cms),134,160,90,238,119,174
ita,62,1213,veg_c (above ground biomass),7,4,0,5,4,4
ita,62,1213,veg_c (below ground biomass),7,4,0,5,4,4
ita,62,1215,soil_c (0-30 cms),134,160,90,238,119,174
ita,62,1215,veg_c (above ground biomass),7,4,0,5,4,4
ita,62,1215,veg_c (below ground biomass),7,4,0,5,4,4
ita,62,1216,soil_c (0-30 cms),134,160,90,238,119,174
ita,62,1216,veg_c (above ground biomass),7,4,0,5,4,4
ita,62,1216,veg_c (below ground biomass),7,4,0,5,4,4
ita,62,1217,soil_c (0-30 cms),134,160,90,238,119,174
ita,62,1217,veg_c (above ground biomass),7,4,0,5,4,4
ita,62,1217,veg_c (below ground biomass),7,4,0,5,4,4
ita,62,1311,soil_c (0-30 cms),150,140,87,253,125,167
ita,62,1311,veg_c (above ground biomass),4,1,1,4,1,3
ita,62,1311,veg_c (below ground biomass),8,1,1,7,1,6
ita,62,1312,soil_c (0-30 cms),148,140,87,253,125,167
ita,62,1312,veg_c (above ground biomass),4,1,1,4,1,4
ita,62,1312,veg_c (below ground biomass),7,1,1,7,1,6
ita,62,1315,soil_c (0-30 cms),139,140,87,253,125,167
ita,62,1315,veg_c (above ground biomass),5,1,1,4,1,3
ita,62,1315,veg_c (below ground biomass),9,1,1,7,1,6
ita,62,1317,soil_c (0-30 cms),141,140,87,253,125,167
ita,62,1317,veg_c (above ground biomass),5,1,1,4,1,3
ita,62,1317,veg_c (below ground biomass),9,1,1,7,1,6
ita,63,11,soil_c (0-30 cms),79,85,64,175,76,97
ita,63,12,soil_c (0-30 cms),85,85,64,175,76,97
ita,63,12,veg_c (above ground biomass),1,0,0,8,0,2
ita,63,13,soil_c (0-30 cms),88,85,64,175,76,97
ita,63,15,soil_c (0-30 cms),87,85,64,175,76,97
ita,63,15,veg_c (above ground biomass),1,0,0,8,0,2
ita,63,16,soil_c (0-30 cms),79,85,64,175,76,97
ita,63,17,soil_c (0-30 cms),80,85,64,175,76,97
ita,63,17,veg_c (above ground biomass),1,0,0,8,0,2
ita,63,111,soil_c (0-30 cms),70,70,48,108,62,88
ita,63,111,veg_c (above ground biomass),2,0,0,1,0,1
ita,63,111,veg_c (below ground biomass),20,3,1,11,3,6
ita,63,112,soil_c (0-30 cms),71,70,48,108,62,88
ita,63,112,veg_c (above ground biomass),2,0,0,1,0,1
ita,63,112,veg_c (below ground biomass),20,3,1,11,3,6
ita,63,311,soil_c (0-30 cms),75,77,45,186,62,89
ita,63,311,veg_c (below ground biomass),8,1,1,12,1,5
ita,63,312,soil_c (0-30 cms),69,77,45,186,62,89
ita,63,312,veg_c (above ground biomass),1,0,0,1,0,0
ita,63,312,veg_c (below ground biomass),10,1,1,12,1,5
ita,63,315,soil_c (0-30 cms),68,77,45,186,62,89
ita,63,315,veg_c (above ground biomass),2,0,0,3,0,1
ita,63,315,veg_c (below ground biomass),7,1,1,10,1,4
ita,63,317,soil_c (0-30 cms),76,77,45,186,62,89
ita,63,317,veg_c (below ground biomass),7,1,1,12,1,5
ita,63,511,soil_c (0-30 cms),57,77,47,108,52,81
ita,63,511,veg_c (below ground biomass),6,3,1,7,3,4
ita,63,512,soil_c (0-30 cms),57,77,47,108,52,81
ita,63,512,veg_c (below ground biomass),6,3,1,7,3,4
ita,63,515,soil_c (0-30 cms),78,77,47,108,52,81
ita,63,515,veg_c (above ground biomass),2,1,0,2,1,1
ita,63,515,veg_c (below ground biomass),8,2,0,6,2,3
ita,63,517,soil_c (0-30 cms),78,77,47,108,52,81
ita,63,517,veg_c (above ground biomass),2,1,0,2,1,1
ita,63,517,veg_c (below ground biomass),8,2,0,6,2,3
ita,63,711,soil_c (0-30 cms),80,71,54,122,62,90
ita,63,711,veg_c (above ground biomass),1,0,0,1,0,0
ita,63,711,veg_c (below ground biomass),8,0,0,9,0,3
ita,63,712,soil_c (0-30 cms),73,71,54,122,62,90
ita,63,712,veg_c (above ground biomass),1,0,0,1,0,0
ita,63,712,veg_c (below ground biomass),5,0,0,9,0,2
ita,63,713,soil_c (0-30 cms),87,71,54,122,62,90
ita,63,713,veg_c (above ground biomass),2,0,0,2,0,0
ita,63,713,veg_c (below ground biomass),8,0,0,8,0,2
ita,63,714,soil_c (0-30 cms),98,71,54,122,62,90
ita,63,714,veg_c (above ground biomass),2,0,0,2,0,1
ita,63,714,veg_c (below ground biomass),10,0,0,8,0,2
ita,63,715,soil_c (0-30 cms),75,71,54,122,62,90
ita,63,715,veg_c (above ground biomass),1,0,0,1,0,0
ita,63,715,veg_c (below ground biomass),13,0,0,10,0,3
ita,63,716,soil_c (0-30 cms),98,71,54,122,62,90
ita,63,716,veg_c (above ground biomass),2,0,0,2,0,1
ita,63,716,veg_c (below ground biomass),10,0,0,8,0,2
ita,63,717,soil_c (0-30 cms),92,71,54,122,62,90
ita,63,717,veg_c (above ground biomass),2,0,0,0,0,0
ita,63,717,veg_c (below ground biomass),40,0,0,10,0,3
ita,63,811,soil_c (0-30 cms),79,79,50,156,72,91
ita,63,811,veg_c (above ground biomass),1,0,0,4,0,3
ita,63,812,soil_c (0-30 cms),77,79,50,156,72,91
ita,63,812,veg_c (above ground biomass),1,0,0,4,0,3
ita,63,813,soil_c (0-30 cms),77,79,50,156,72,91
ita,63,815,soil_c (0-30 cms),85,79,50,156,72,91
ita,63,815,veg_c (above ground biomass),1,0,0,4,0,3
ita,63,816,soil_c (0-30 cms),82,79,50,156,72,91
ita,63,816,veg_c (above ground biomass),1,0,0,4,0,3
ita,63,817,soil_c (0-30 cms),86,79,50,156,72,91
ita,63,817,veg_c (above ground biomass),2,0,0,4,0,3
ita,63,911,soil_c (0-30 cms),96,94,79,152,87,110
ita,63,911,veg_c (below ground biomass),6,1,1,2,1,1
ita,63,912,soil_c (0-30 cms),96,94,79,152,87,110
ita,63,912,veg_c (below ground biomass),6,1,1,2,1,1
ita,63,1011,soil_c (0-30 cms),82,76,47,186,64,89
ita,63,1011,veg_c (above ground biomass),1,0,0,1,0,0
ita,63,1011,veg_c (below ground biomass),14,1,0,13,1,5
ita,63,1012,soil_c (0-30 cms),75,76,47,186,64,89
ita,63,1012,veg_c (above ground biomass),1,0,0,1,0,0
ita,63,1012,veg_c (below ground biomass),13,1,0,13,1,5
ita,63,1013,soil_c (0-30 cms),84,76,47,186,64,89
ita,63,1013,veg_c (above ground biomass),2,0,0,1,0,1
ita,63,1013,veg_c (below ground biomass),15,1,0,12,1,5
ita,63,1014,soil_c (0-30 cms),79,76,47,186,64,89
ita,63,1014,veg_c (above ground biomass),2,0,0,2,0,1
ita,63,1014,veg_c (below ground biomass),13,1,0,12,1,5
ita,63,1015,soil_c (0-30 cms),83,76,47,186,64,89
ita,63,1015,veg_c (above ground biomass),2,0,0,2,0,1
ita,63,1015,veg_c (below ground biomass),12,1,0,11,1,5
ita,63,1016,soil_c (0-30 cms),80,76,47,186,64,89
ita,63,1016,veg_c (above ground biomass),2,0,0,1,0,1
ita,63,1016,veg_c (below ground biomass),13,1,0,12,1,5
ita,63,1017,soil_c (0-30 cms),85,76,47,186,64,89
ita,63,1017,veg_c (above ground biomass),2,0,0,2,0,1
ita,63,1017,veg_c (below ground biomass),12,1,0,12,1,5
ita,63,1111,soil_c (0-30 cms),78,76,38,186,66,90
ita,63,1111,veg_c (above ground biomass),1,0,0,1,0,0
ita,63,1111,veg_c (below ground biomass),19,3,0,16,3,6
ita,63,1112,soil_c (0-30 cms),75,76,38,186,66,90
ita,63,1112,veg_c (above ground biomass),1,0,0,1,0,0
ita,63,1112,veg_c (below ground biomass),16,3,0,16,3,6
ita,63,1113,soil_c (0-30 cms),82,76,38,186,66,90
ita,63,1113,veg_c (above ground biomass),1,0,0,1,0,0
ita,63,1113,veg_c (below ground biomass),24,3,0,16,3,6
ita,63,1114,soil_c (0-30 cms),81,76,38,186,66,90
ita,63,1114,veg_c (above ground biomass),1,0,0,1,0,0
ita,63,1114,veg_c (below ground biomass),22,3,0,16,3,6
ita,63,1115,soil_c (0-30 cms),76,76,38,186,66,90
ita,63,1115,veg_c (above ground biomass),2,0,0,2,0,1
ita,63,1115,veg_c (below ground biomass),15,3,0,15,3,6
ita,63,1116,soil_c (0-30 cms),85,76,38,186,66,90
ita,63,1116,veg_c (above ground biomass),1,0,0,0,0,0
ita,63,1116,veg_c (below ground biomass),26,3,0,17,3,7
ita,63,1117,soil_c (0-30 cms),84,76,38,186,66,90
ita,63,1117,veg_c (above ground biomass),1,0,0,1,0,0
ita,63,1117,veg_c (below ground biomass),28,3,0,16,3,6
ita,63,1211,soil_c (0-30 cms),62,61,57,66,60,64
ita,63,1211,veg_c (below ground biomass),2,0,0,3,0,0
ita,63,1212,soil_c (0-30 cms),62,61,57,66,60,64
ita,63,1212,veg_c (below ground biomass),2,0,0,3,0,0
ita,69,511,soil_c (0-30 cms),103,104,64,209,85,128
ita,69,511,veg_c (above ground biomass),1,0,0,1,0,0
ita,69,511,veg_c (below ground biomass),17,3,1,18,3,5
ita,69,512,soil_c (0-30 cms),102,104,64,209,85,128
ita,69,512,veg_c (above ground biomass),1,0,0,2,0,0
ita,69,512,veg_c (below ground biomass),16,3,1,18,3,5
ita,69,513,soil_c (0-30 cms),102,104,64,209,85,128
ita,69,513,veg_c (above ground biomass),2,0,0,2,0,0
ita,69,513,veg_c (below ground biomass),20,3,1,18,3,5
ita,69,515,soil_c (0-30 cms),103,104,64,209,85,128
ita,69,515,veg_c (above ground biomass),1,0,0,1,0,0
ita,69,515,veg_c (below ground biomass),19,3,1,18,3,5
ita,69,516,soil_c (0-30 cms),106,104,64,209,85,128
ita,69,516,veg_c (above ground biomass),2,0,0,2,0,0
ita,69,516,veg_c (below ground biomass),20,3,1,18,3,5
ita,69,517,soil_c (0-30 cms),107,104,64,209,85,128
ita,69,517,veg_c (above ground biomass),1,0,0,1,0,0
ita,69,517,veg_c (below ground biomass),19,3,1,18,3,5
ita,69,711,soil_c (0-30 cms),103,106,80,189,90,121
ita,69,711,veg_c (above ground biomass),2,0,0,2,0,1
ita,69,711,veg_c (below ground biomass),13,2,1,15,2,8
ita,69,712,soil_c (0-30 cms),103,106,80,189,90,121
ita,69,712,veg_c (above ground biomass),2,0,0,2,0,1
ita,69,712,veg_c (below ground biomass),16,2,1,15,2,8
ita,69,715,soil_c (0-30 cms),98,106,80,189,90,121
ita,69,715,veg_c (above ground biomass),2,0,0,2,0,1
ita,69,715,veg_c (below ground biomass),10,2,1,14,2,7
ita,69,717,soil_c (0-30 cms),114,106,80,189,90,121
ita,69,717,veg_c (above ground biomass),1,0,0,3,0,1
ita,69,717,veg_c (below ground biomass),7,2,0,14,2,7
ita,69,1011,soil_c (0-30 cms),102,105,64,185,84,122
ita,69,1011,veg_c (above ground biomass),2,0,0,2,0,1
ita,69,1011,veg_c (below ground biomass),15,2,1,17,2,6
ita,69,1012,soil_c (0-30 cms),97,105,64,185,84,122
ita,69,1012,veg_c (above ground biomass),2,0,0,2,0,1
ita,69,1012,veg_c (below ground biomass),13,2,1,17,2,6
ita,69,1013,soil_c (0-30 cms),101,105,64,185,84,122
ita,69,1013,veg_c (above ground biomass),1,0,0,2,0,1
ita,69,1013,veg_c (below ground biomass),12,2,1,17,2,6
ita,69,1014,soil_c (0-30 cms),95,105,64,185,84,122
ita,69,1014,veg_c (below ground biomass),2,2,0,15,2,5
ita,69,1015,soil_c (0-30 cms),92,105,64,185,84,122
ita,69,1015,veg_c (above ground biomass),2,0,0,3,0,1
ita,69,1015,veg_c (below ground biomass),11,2,1,16,2,6
ita,69,1016,soil_c (0-30 cms),102,105,64,185,84,122
ita,69,1016,veg_c (above ground biomass),1,0,0,2,0,1
ita,69,1016,veg_c (below ground biomass),11,2,1,17,2,6
ita,69,1017,soil_c (0-30 cms),104,105,64,185,84,122
ita,69,1017,veg_c (above ground biomass),2,0,0,2,0,1
ita,69,1017,veg_c (below ground biomass),12,2,1,17,2,6
ita,69,1111,soil_c (0-30 cms),97,100,53,189,78,117
ita,69,1111,veg_c (above ground biomass),1,0,0,2,0,1
ita,69,1111,veg_c (below ground biomass),11,1,0,18,1,5
ita,69,1112,soil_c (0-30 cms),99,100,53,189,78,117
ita,69,1112,veg_c (above ground biomass),1,0,0,2,0,1
ita,69,1112,veg_c (below ground biomass),12,1,0,17,1,5
ita,69,1115,soil_c (0-30 cms),89,100,53,189,78,117
ita,69,1115,veg_c (above ground biomass),1,0,0,2,0,1
ita,69,1115,veg_c (below ground biomass),12,1,0,18,1,5
ita,69,1117,soil_c (0-30 cms),100,100,53,189,78,117
ita,69,1117,veg_c (above ground biomass),1,0,0,2,0,1
ita,69,1117,veg_c (below ground biomass),11,1,0,18,1,5
jam,101,11,soil_c (0-30 cms),107,102,78,155,83,126
jam,101,11,veg_c (above ground biomass),2,0,0,10,0,3
jam,101,12,soil_c (0-30 cms),101,102,78,155,83,126
jam,101,12,veg_c (above ground biomass),1,0,0,10,0,3
jam,101,15,soil_c (0-30 cms),115,102,78,155,83,126
jam,101,15,veg_c (above ground biomass),2,0,0,10,0,3
jam,101,17,soil_c (0-30 cms),121,102,78,155,83,126
jam,101,17,veg_c (above ground biomass),1,0,0,10,0,3
jam,101,111,soil_c (0-30 cms),106,101,57,155,83,115
jam,101,111,veg_c (above ground biomass),1,0,0,2,0,1
jam,101,111,veg_c (below ground biomass),8,2,0,11,2,4
jam,101,112,soil_c (0-30 cms),104,101,57,155,83,115
jam,101,112,veg_c (above ground biomass),2,0,0,2,0,1
jam,101,112,veg_c (below ground biomass),10,2,0,11,2,4
jam,101,115,soil_c (0-30 cms),96,101,57,155,83,115
jam,101,115,veg_c (above ground biomass),1,0,0,2,0,1
jam,101,115,veg_c (below ground biomass),9,2,0,11,2,4
jam,101,117,soil_c (0-30 cms),91,101,57,155,83,115
jam,101,117,veg_c (above ground biomass),1,0,0,2,0,1
jam,101,117,veg_c (below ground biomass),8,2,0,11,2,4
jam,101,211,soil_c (0-30 cms),111,101,66,155,81,115
jam,101,211,veg_c (above ground biomass),1,0,0,1,0,0
jam,101,211,veg_c (below ground biomass),5,1,0,6,1,2
jam,101,212,soil_c (0-30 cms),112,101,66,155,81,115
jam,101,212,veg_c (above ground biomass),1,0,0,1,0,0
jam,101,212,veg_c (below ground biomass),6,1,0,6,1,2
jam,101,215,soil_c (0-30 cms),92,101,66,155,81,115
jam,101,215,veg_c (above ground biomass),1,0,0,1,0,0
jam,101,215,veg_c (below ground biomass),4,1,0,6,1,2
jam,101,217,soil_c (0-30 cms),108,101,66,155,81,115
jam,101,217,veg_c (above ground biomass),1,0,0,2,0,1
jam,101,217,veg_c (below ground biomass),3,1,0,6,1,2
jam,101,911,soil_c (0-30 cms),108,101,101,123,101,114
jam,101,911,veg_c (above ground biomass),3,1,0,2,1,2
jam,101,911,veg_c (below ground biomass),5,2,1,4,2,3
jam,101,912,soil_c (0-30 cms),108,101,101,123,101,114
jam,101,912,veg_c (above ground biomass),3,1,0,2,1,2
jam,101,912,veg_c (below ground biomass),5,2,1,4,2,3
jam,101,915,soil_c (0-30 cms),107,101,101,123,101,114
jam,101,915,veg_c (above ground biomass),3,1,0,3,1,2
jam,101,915,veg_c (below ground biomass),4,2,1,4,2,3
jam,101,917,soil_c (0-30 cms),107,101,101,123,101,114
jam,101,917,veg_c (above ground biomass),3,1,0,3,1,2
jam,101,917,veg_c (below ground biomass),3,2,1,4,2,3
jam,101,1011,soil_c (0-30 cms),111,101,61,155,80,115
jam,101,1011,veg_c (above ground biomass),2,0,0,2,0,1
jam,101,1011,veg_c (below ground biomass),10,2,1,10,2,4
jam,101,1012,soil_c (0-30 cms),99,101,61,155,80,115
jam,101,1012,veg_c (above ground biomass),2,0,0,2,0,1
jam,101,1012,veg_c (below ground biomass),8,2,0,9,2,3
jam,101,1015,soil_c (0-30 cms),109,101,61,155,80,115
jam,101,1015,veg_c (above ground biomass),2,0,0,2,0,1
jam,101,1015,veg_c (below ground biomass),9,2,1,10,2,4
jam,101,1017,soil_c (0-30 cms),122,101,61,155,80,115
jam,101,1017,veg_c (above ground biomass),1,0,0,1,0,0
jam,101,1017,veg_c (below ground biomass),12,2,1,11,2,4
jor,93,1211,veg_c (below ground biomass),2,0,0,2,0,0
jor,93,1212,veg_c (below ground biomass),2,0,0,2,0,0
jor,93,1411,veg_c (below ground biomass),1,0,0,2,0,0
jor,93,1412,veg_c (below ground biomass),1,0,0,2,0,0
jor,95,1011,soil_c (0-30 cms),1,30,18,50,18,42
jor,95,1012,soil_c (0-30 cms),1,30,18,50,18,42
jor,95,1111,soil_c (0-30 cms),1,35,24,140,27,39
jor,95,1111,veg_c (below ground biomass),4,1,0,6,1,1
jor,95,1112,soil_c (0-30 cms),1,35,24,140,27,39
jor,95,1112,veg_c (above ground biomass),1,0,0,1,0,0
jor,95,1112,veg_c (below ground biomass),4,1,0,6,1,1
jor,95,1115,veg_c (above ground biomass),1,0,0,1,0,0
jor,95,1115,veg_c (below ground biomass),3,0,0,5,0,1
jor,95,1117,veg_c (above ground biomass),1,0,0,2,0,0
jor,95,1117,veg_c (below ground biomass),3,0,0,5,0,1
jor,95,1211,soil_c (0-30 cms),8,30,11,140,18,39
jor,95,1211,veg_c (below ground biomass),2,0,0,6,0,0
jor,95,1212,soil_c (0-30 cms),5,30,11,140,18,39
jor,95,1212,veg_c (below ground biomass),2,0,0,6,0,0
jor,95,1213,soil_c (0-30 cms),2,30,11,140,18,39
jor,95,1213,veg_c (below ground biomass),2,0,0,7,0,0
jor,95,1215,soil_c (0-30 cms),1,30,11,140,18,39
jor,95,1215,veg_c (below ground biomass),2,0,0,6,0,0
jor,95,1216,soil_c (0-30 cms),1,30,11,140,18,39
